posted_by,under_construction,rera_approved,num_of_rooms,bhk_or_rk,ready_to_move,resale,longitude,latitude,price,avg_price_per_unit_area,avg_price_per_room,area_per_room,neighborhood
Dealer,Yes,Yes,3.0,BHK,No,Yes,12.928575,77.58572099999999,120.0,0.06864999998709952,40.0,582.6656956666667,1
Builder,Yes,No,2.0,BHK,No,No,21.1335,79.0552,66.6,0.06,33.3,555.0,4
Dealer,No,No,1.0,BHK,Yes,Yes,18.96667,72.83333,45.0,0.060970000003883106,45.0,738.0679022,2
Builder,No,No,2.0,BHK,Yes,No,10.947772,79.341751,23.0,0.02189999998962131,11.5,525.1141554999999,1
Dealer,Yes,Yes,3.0,BHK,No,Yes,26.91868,75.750399,85.0,0.0427100000089088,28.333333333333332,663.3887456666666,0
Dealer,No,No,2.0,BHK,Yes,Yes,18.973908,73.02510600000001,68.0,0.06384000001607266,34.0,532.5814535,2
Owner,No,No,2.0,BHK,Yes,Yes,10.52,76.21,28.0,0.03580000000127857,14.0,391.0614525,1
Dealer,No,No,3.0,BHK,Yes,Yes,12.96991,77.59796,79.3,0.055290000017305135,26.433333333333334,478.08524733333337,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.1615,72.8731,193.0,0.14044526090214854,96.5,687.100436,2
Dealer,Yes,No,2.0,BHK,No,Yes,26.928785,75.828002,23.9,0.02099000000742993,11.95,569.3187230000001,0
Dealer,No,No,2.0,BHK,Yes,Yes,11.013335,77.009775,50.0,0.04672000001973453,25.0,535.1027395,1
Dealer,No,No,3.0,BHK,Yes,Yes,26.832353,75.841749,36.1,0.028000000006204985,12.033333333333333,429.7619046666667,0
Owner,Yes,No,3.0,BHK,No,Yes,17.7,83.25,96.0,0.06620000001834292,32.0,483.3836856666667,3
Dealer,No,No,1.0,BHK,Yes,Yes,19.049989,73.077321,61.0,0.08801999999443887,61.0,693.0243127,2
Dealer,Yes,No,1.0,BHK,No,Yes,19.049989,73.077321,43.0,0.06514999999942425,43.0,660.0153492000001,2
Owner,No,Yes,2.0,BHK,Yes,Yes,23.185756,77.498465,15.5,0.01647999999969379,7.75,470.2669903,4
Dealer,No,No,2.0,BHK,Yes,Yes,28.5216,77.3863,59.0,0.048549999981526315,29.5,607.6210095,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.05871,72.89969,180.0,0.15763000002250604,90.0,570.957305,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.18,72.96333,193.0,0.1546509000528133,64.33333333333333,415.99068166666666,2
Owner,No,No,2.0,BHK,Yes,Yes,9.930471,76.271273,40.0,0.05,20.0,400.0,1
Owner,No,No,3.0,BHK,Yes,Yes,26.819438,75.77718,56.0,0.030600000007977857,18.666666666666668,610.0217863333334,0
Dealer,No,No,3.0,BHK,Yes,Yes,28.378021,77.063066,193.0,0.08262238094490558,64.33333333333333,778.6429366666667,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,26.91868,75.750399,56.0,0.042259999990778264,28.0,662.5650735,0
Owner,No,No,2.0,BHK,Yes,Yes,21.372741,80.905985,15.0,0.025,7.5,300.0,3
Dealer,No,No,3.0,BHK,Yes,Yes,21.716412,73.004076,52.0,0.0346600000005199,17.333333333333332,500.0961723333333,2
Dealer,Yes,No,2.0,BHK,No,Yes,21.0,77.0,84.4,0.07032999998437575,42.2,600.0284375,4
Owner,No,No,3.0,BHK,Yes,Yes,26.86056,80.91583,85.0,0.047480000005183695,28.333333333333332,596.742488,4
Dealer,No,Yes,2.0,BHK,Yes,Yes,12.9053,80.1986,56.0,0.042230000004532184,28.0,663.0357565,1
Dealer,No,No,3.0,BHK,Yes,Yes,28.429614,77.481711,85.0,0.05074000000992116,28.333333333333332,558.4023123333333,0
Dealer,No,No,3.0,BHK,Yes,Yes,9.9800255,76.27530300000001,193.0,0.08787933333362627,64.33333333333333,732.0644216666666,1
Dealer,No,No,3.0,BHK,Yes,Yes,28.5679,77.3679,90.0,0.05357000000620816,30.0,560.0149336666667,0
Dealer,Yes,No,2.0,BHK,No,Yes,24.69028,78.41889,72.3,0.05950000002057399,36.15,607.563025,4
Dealer,Yes,Yes,3.0,BHK,No,No,19.221571,73.042474,180.0,0.21314000000724675,60.0,281.505114,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,21.0,77.0,71.5,0.04205000000476371,23.833333333333332,566.7855726666667,4
Dealer,No,No,2.0,BHK,Yes,Yes,22.54111,84.09013437499999,51.0,0.05339999999861788,25.5,477.5280899,3
Dealer,No,No,1.0,BHK,Yes,Yes,28.578498,77.397634,17.0,0.04156000000319768,17.0,409.0471607,0
Dealer,No,No,3.0,BHK,Yes,Yes,22.403867,84.09013437499999,25.0,0.028400000001317757,8.333333333333334,293.4272300333334,3
Dealer,No,Yes,2.0,BHK,Yes,No,18.966114,73.148278,193.0,0.07642284773132971,96.5,1262.71138625,2
Dealer,No,No,2.0,BHK,Yes,Yes,10.52,76.21,120.0,0.07439999999107201,60.0,806.451613,1
Owner,No,Yes,2.0,BHK,Yes,Yes,28.59632,77.38143000000001,67.0,0.05716000002405838,33.5,586.0741775,0
Dealer,No,No,1.0,BHK,Yes,Yes,24.69028,78.41889,100.0,0.16825000000454274,100.0,594.3536404,4
Dealer,No,No,3.0,BHK,Yes,Yes,26.832353,75.841749,39.0,0.027999999997128208,13.0,464.2857143333333,0
Dealer,No,No,1.0,BHK,Yes,Yes,19.126499,72.99956,82.0,0.12329999999081263,82.0,665.0446067,2
Owner,No,No,2.0,BHK,Yes,Yes,22.364629,70.94712700000001,35.0,0.05832999999743181,17.5,300.01714385,2
Owner,No,No,3.0,BHK,Yes,Yes,12.80009,77.71181999999999,43.0,0.04324999999909476,14.333333333333334,331.4065510666667,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,13.055985,77.622157,150.0,0.073170000007317,50.0,683.3401666666667,1
Owner,No,No,3.0,BHK,Yes,Yes,12.896796,77.5724,100.0,0.0689100000186746,33.333333333333336,483.72273,1
Owner,No,No,2.0,BHK,Yes,Yes,22.140267,84.09013437499999,40.0,0.03636000000003636,20.0,550.0550055,3
Dealer,No,Yes,4.0,BHK,Yes,Yes,19.05871,72.89969,193.0,0.07642284773132971,48.25,631.355693125,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.283359,72.864964,75.0,0.082499999999175,37.5,454.54545455,2
Owner,No,No,2.0,BHK,Yes,Yes,28.506454,77.40956800000001,55.0,0.05139999997626254,27.5,535.0194555,0
Owner,Yes,No,3.0,BHK,No,Yes,28.579004,77.431173,59.9,0.0399799999883197,19.966666666666665,499.416375,0
Owner,No,Yes,1.0,BHK,Yes,Yes,21.167876,79.006178,14.5,0.0322200000016621,14.5,450.0310366000001,4
Owner,No,No,2.0,BHK,Yes,Yes,12.9143,77.6764,99.5,0.0745399999881635,49.75,667.426885,1
Owner,No,No,4.0,BHK,Yes,Yes,20.275267000000003,84.09013437499999,150.0,0.05939599564611117,37.5,631.355693125,3
Owner,Yes,No,3.0,BHK,No,No,24.56194,73.70694,74.1,0.032499999999999994,24.7,760.0,4
Dealer,No,No,1.0,BHK,Yes,Yes,18.651598,73.735448,34.1,0.055089999999870756,34.1,618.987112,2
Owner,No,No,2.0,BHK,Yes,Yes,22.761472,75.911242,52.0,0.037269999994215985,26.0,697.6120205,4
Dealer,Yes,Yes,3.0,BHK,No,Yes,19.249861,72.96386600000001,170.0,0.11529000001165109,56.666666666666664,491.51415266666663,2
Owner,No,No,3.0,BHK,Yes,Yes,12.928575,77.58572099999999,62.0,0.04535000000643677,20.666666666666668,455.71481066666666,1
Owner,No,No,2.0,BHK,Yes,Yes,28.65998,77.37027900000001,65.0,0.04482000000460612,32.5,725.122713,0
Owner,No,Yes,3.0,BHK,Yes,Yes,22.288976,73.128222,74.5,0.03203999999867539,24.833333333333332,775.0728256666666,2
Owner,No,No,3.0,BHK,Yes,Yes,28.526624,77.37671800000001,82.0,0.06096999999924903,27.333333333333332,448.30791100000005,0
Dealer,No,Yes,4.0,BHK,Yes,Yes,22.316415,73.202906,70.0,0.03803999999904357,17.5,460.042061,2
Owner,No,No,2.0,BHK,Yes,Yes,21.126741,73.103711,17.0,0.017889999999465403,8.5,475.1257686,2
Dealer,No,Yes,3.0,BHK,Yes,Yes,28.431862,77.351104,34.0,0.045630000002872005,11.333333333333334,248.37460733333333,0
Dealer,No,No,2.0,BHK,Yes,Yes,28.431862,77.351104,52.0,0.038839999989154675,26.0,669.4129765,0
Dealer,No,No,1.0,BHK,Yes,Yes,22.484604,84.09013437499999,15.7,0.02249999999928344,15.7,697.7777778,3
Dealer,Yes,Yes,3.0,BHK,No,Yes,30.662283,76.822397,56.3,0.03164000000352929,18.766666666666666,593.1310576666666,0
Owner,No,No,2.0,BHK,Yes,Yes,28.9196,76.8972,85.0,0.06296999997707152,42.5,674.9245675,0
Dealer,No,No,2.0,BHK,Yes,Yes,10.999392,76.997254,55.0,0.04230999999273037,27.5,649.9645475,1
Owner,No,No,2.0,BHK,Yes,Yes,18.556218,73.81130300000001,130.0,0.09029999998068969,65.0,719.822813,2
Dealer,Yes,Yes,4.0,BHK,No,No,19.038205,73.06612,190.0,0.13724999998284376,47.5,346.08378875,2
Dealer,No,No,2.0,BHK,Yes,Yes,21.168661,72.969258,6.5,0.010490000000648765,3.25,309.8188751,2
Owner,No,No,1.0,BHK,Yes,Yes,16.839517999999998,74.632481,17.0,0.025770000001690208,17.0,659.6818005,2
Dealer,No,No,2.0,BHK,Yes,Yes,21.104470000000003,79.092709,110.0,0.13939000000444654,55.0,394.57636845,4
Owner,No,No,1.0,BHK,Yes,Yes,9.930471,76.271273,35.0,0.05555000000005556,35.0,630.0630062999999,1
Owner,No,No,3.0,BHK,Yes,Yes,12.905368,77.580403,130.0,0.07027000001564858,43.333333333333336,616.6690383333333,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.255098,72.9815265,160.0,0.1509599999750161,80.0,529.9417065,2
Dealer,No,No,2.0,BHK,Yes,Yes,13.022383,76.13309699999999,61.2,0.045000000000000005,30.6,680.0,1
Dealer,No,Yes,2.0,BHK,Yes,Yes,26.91868,75.750399,22.2,0.02700000000072973,11.1,411.1111111,0
Owner,No,No,3.0,BHK,Yes,Yes,18.490507,73.818086,160.0,0.12203999998447042,53.333333333333336,437.0151863333333,2
Owner,No,No,3.0,BHK,Yes,Yes,22.706116,73.11498,25.0,0.017250000003795,8.333333333333334,483.09178733333334,2
Dealer,No,No,3.0,BHK,Yes,Yes,12.979947,77.624664,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,1
Owner,No,No,3.0,BHK,Yes,Yes,31.633963,75.30888399999999,50.0,0.019798665215370388,16.666666666666668,841.8075908333334,0
Dealer,Yes,Yes,1.0,BHK,No,No,19.05871,72.89969,98.9,0.23325999999004698,98.9,423.990397,2
Dealer,No,No,3.0,BHK,Yes,Yes,28.537227,77.370417,130.0,0.07389999999232578,43.333333333333336,586.3779883333333,0
Owner,No,Yes,2.0,BHK,Yes,Yes,26.781748,81.006714,50.8,0.040959999999999996,25.4,620.1171875,4
Dealer,Yes,Yes,3.0,BHK,No,No,22.337395,73.225215,39.9,0.0373800000118042,13.299999999999999,355.8052433333334,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,28.629811,77.434197,34.0,0.030899999988639706,17.0,550.1618125,0
Dealer,No,Yes,4.0,BHK,Yes,Yes,26.8626,75.7633,73.0,0.034190000002950645,18.25,533.7818075,0
Builder,Yes,No,3.0,BHK,No,No,22.7808,84.09013437499999,31.1,0.025,10.366666666666667,414.6666666666667,3
Dealer,No,No,3.0,BHK,Yes,Yes,19.0242,73.0172,193.0,0.10575796877321718,64.33333333333333,608.307195,2
Dealer,No,No,2.0,BHK,Yes,Yes,20.390456,72.91401,36.0,0.03117000000335077,18.0,577.4783445,2
Dealer,No,No,3.0,BHK,Yes,Yes,22.498882,84.09013437499999,61.6,0.045999999992532466,20.533333333333335,446.3768116666667,3
Owner,No,Yes,2.0,BHK,Yes,Yes,21.490368,73.338475,45.0,0.045770000001483964,22.5,491.58837665,2
Owner,No,No,2.0,BHK,Yes,Yes,12.8458,77.6727,36.0,0.03271999999338329,18.0,550.1222495,1
Owner,No,Yes,1.0,BHK,Yes,Yes,28.585757,77.396668,35.0,0.05931999999648148,35.0,590.0202293,0
Dealer,No,Yes,3.0,BHK,Yes,Yes,28.651918,77.348794,170.0,0.0898499999862318,56.666666666666664,630.6807643333333,0
Dealer,No,No,1.0,BHK,Yes,Yes,22.175748,75.582163,17.3,0.03091999999982842,17.3,559.5084088,4
Dealer,No,No,2.0,BHK,Yes,Yes,30.696627000000003,76.693764,17.9,0.022090000000103662,8.95,405.1607062,0
Owner,No,No,3.0,BHK,Yes,Yes,27.994242,73.32644300000001,56.5,0.03649000000656174,18.833333333333332,516.1231386666667,0
Dealer,No,No,4.0,BHK,Yes,Yes,18.9667,72.8167,193.0,0.07642284773132971,48.25,631.355693125,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.014858,72.8662,193.0,0.20209029999220135,96.5,477.50931145,2
Owner,No,No,1.0,BHK,Yes,Yes,22.312358,73.145436,19.5,0.026009999998807543,19.5,749.7116493999999,2
Dealer,No,No,3.0,BHK,Yes,Yes,19.139348,72.820458,193.0,0.13869462498883509,64.33333333333333,463.84878533333335,2
Dealer,No,No,1.0,BHK,Yes,Yes,19.2836,72.8675,52.0,0.07427999999959432,52.0,700.0538502999999,2
Owner,No,No,3.0,BHK,Yes,Yes,26.724219,84.09013437499999,39.0,0.028570000008636933,13.0,455.02275099999997,3
Dealer,Yes,Yes,3.0,BHK,No,Yes,28.365512,77.34630600000001,26.2,0.04063999999811381,8.733333333333333,214.89501313333332,0
Owner,No,No,3.0,BHK,Yes,Yes,16.485164,80.674776,60.0,0.04285000000699884,20.0,466.7444573333333,1
Dealer,No,No,3.0,BHK,Yes,Yes,19.05871,72.89969,193.0,0.11013189476747037,64.33333333333333,584.148066,2
Owner,No,Yes,2.0,BHK,Yes,Yes,23.234244,77.507284,17.5,0.02060999999967613,8.75,424.55118875,4
Owner,No,No,3.0,BHK,Yes,Yes,22.360655,73.168216,95.0,0.05145999998979467,31.666666666666668,615.3646846666667,2
Dealer,No,No,3.0,BHK,Yes,Yes,26.832353,75.841749,33.0,0.022,11.0,500.0,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,13.1103,80.2425,47.5,0.07228999999455922,23.75,328.53783375,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.043302,73.061357,193.0,0.09896704348276172,64.33333333333333,650.048047,2
Dealer,No,No,2.0,BHK,Yes,Yes,29.9243,78.1076,26.0,0.029870000000830614,13.0,435.21928355,0
Owner,No,No,2.0,BHK,Yes,Yes,22.775,84.09013437499999,20.0,0.02197999999928345,10.0,454.9590537,3
Dealer,Yes,Yes,2.0,BHK,No,Yes,19.038205,73.06612,120.0,0.10132999999066075,60.0,592.124741,2
Dealer,No,Yes,4.0,BHK,Yes,Yes,28.506454,77.40956800000001,110.0,0.043557063473814855,27.5,631.355693125,0
Owner,No,No,1.0,BHK,Yes,Yes,18.52361,73.84778,37.0,0.04039000000202714,37.0,916.0683337000002,2
Dealer,No,No,2.0,BHK,Yes,Yes,19.932263,84.09013437499999,89.0,0.07605999997713071,44.5,585.064423,3
Owner,No,No,2.0,BHK,Yes,Yes,16.960747,82.246679,55.0,0.055,27.5,500.0,3
Dealer,Yes,Yes,3.0,BHK,No,Yes,18.5993,73.7625,110.0,0.06377999998623513,36.666666666666664,574.8928609999999,2
Owner,No,No,2.0,BHK,Yes,Yes,26.882832,81.033767,50.0,0.037729999995389396,25.0,662.6027035,4
Dealer,No,No,2.0,BHK,Yes,Yes,19.124896,72.89350300000001,193.0,0.18721714817350568,96.5,515.4442365,2
Owner,No,No,3.0,BHK,Yes,Yes,26.75,81.0,85.0,0.04817999999022796,28.333333333333332,588.072506,4
Owner,No,No,3.0,BHK,Yes,Yes,28.506454,77.40956800000001,65.0,0.04083000000406415,21.666666666666668,530.6555636666667,0
Owner,No,No,2.0,BHK,Yes,Yes,15.512973,80.025795,19.5,0.021660000000246593,9.75,450.13850414999996,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.05871,72.89969,193.0,0.17628252379568143,96.5,547.4167145,2
Owner,No,No,2.0,BHK,Yes,Yes,30.696627000000003,76.693764,24.0,0.018969999995470912,12.0,632.5777545,0
Owner,No,No,2.0,BHK,Yes,Yes,20.411,78.1133,18.0,0.02264000000095591,9.0,397.52650175,4
Dealer,Yes,Yes,2.0,BHK,No,Yes,19.085225,73.661835,36.0,0.0409000000010225,18.0,440.0977995,2
Dealer,No,No,2.0,BHK,Yes,Yes,24.69028,78.41889,43.0,0.05308999999849126,21.5,404.9726879,4
Owner,No,No,3.0,BHK,Yes,Yes,28.2102,76.8606,55.0,0.029559999996624786,18.333333333333332,620.2074876666667,0
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.239813,72.962722,110.0,0.1151100000013018,55.0,477.8038398,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,28.38016,77.369936,26.2,0.03621000000226105,8.733333333333333,241.18567613333335,0
Dealer,Yes,Yes,2.0,BHK,No,Yes,19.161955,72.839616,130.0,0.15028000000246458,65.0,432.52595155,2
Dealer,Yes,Yes,3.0,BHK,No,No,17.546483,78.480303,50.8,0.03800000000748031,16.933333333333334,445.61403500000006,1
Dealer,No,No,3.0,BHK,Yes,No,28.440728000000004,77.114195,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,0
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.01891,73.039292,193.0,0.11187859090206288,64.33333333333333,575.0280980000001,2
Owner,No,No,3.0,BHK,Yes,Yes,26.832353,75.841749,50.0,0.03448999999837207,16.666666666666668,483.2318546666667,0
Owner,No,No,2.0,BHK,Yes,Yes,22.486964,84.09013437499999,90.0,0.09,45.0,500.0,3
Dealer,No,No,3.0,BHK,Yes,Yes,12.9657,77.7188,100.0,0.07158999997519407,33.333333333333336,465.6143783333334,1
Dealer,No,Yes,3.0,BHK,Yes,Yes,31.292091,75.543763,193.0,0.09776912121310484,64.33333333333333,658.0128013333333,0
Dealer,Yes,Yes,3.0,BHK,No,Yes,21.080409,79.098334,31.2,0.028000000007179483,10.4,371.42857133333337,4
Dealer,Yes,Yes,4.0,BHK,No,No,28.429614,77.481711,193.0,0.10408573910567143,48.25,463.560142,0
Dealer,No,Yes,4.0,BHK,Yes,Yes,19.371618,72.824114,193.0,0.11654111996751765,48.25,414.01695825,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.097689000000003,74.735239,100.0,0.09099999999181001,50.0,549.4505495,2
Dealer,No,No,2.0,BHK,Yes,Yes,12.89911,80.169,38.0,0.04198999999840438,19.0,452.4886878,1
Owner,No,No,2.0,BHK,Yes,Yes,11.03143,77.01262,40.0,0.015838932172296313,20.0,1262.71138625,1
Owner,No,No,3.0,BHK,Yes,Yes,21.6,73.0,24.0,0.02,8.0,400.0,2
Owner,No,No,3.0,BHK,Yes,Yes,13.338634,77.759291,85.0,0.03705000000063203,28.333333333333332,764.7323436666667,1
Dealer,No,No,2.0,BHK,Yes,Yes,28.9196,76.8972,29.9,0.031520000000455406,14.95,474.30203045,0
Dealer,Yes,Yes,1.0,BHK,No,Yes,24.69028,78.41889,36.0,0.05294000000365286,36.0,680.0151114,4
Dealer,No,Yes,3.0,BHK,Yes,Yes,19.0167,72.8167,193.0,0.11819168625789808,64.33333333333333,544.3135246666667,2
Dealer,Yes,No,2.0,BHK,No,Yes,26.142985,84.09013437499999,45.0,0.03839000000900032,22.5,586.0901275,3
Dealer,No,No,2.0,BHK,Yes,Yes,19.2361,72.8338,160.0,0.14210000005435325,80.0,562.983814,2
Owner,No,No,3.0,BHK,Yes,Yes,21.151313,79.126071,90.0,0.05805999999748407,30.0,516.706855,4
Dealer,No,No,3.0,BHK,Yes,Yes,22.312358,73.145436,35.0,0.03180999999700077,11.666666666666666,366.7609766666667,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.1615,72.8731,190.0,0.15832999995906752,95.0,600.012632,2
Dealer,Yes,Yes,3.0,BHK,No,Yes,25.356042,83.022258,46.2,0.039889999992220586,15.4,386.06166966666666,3
Owner,No,No,2.0,BHK,Yes,Yes,12.9182,80.0824,38.0,0.042220000000668854,19.0,450.02368544999996,1
Dealer,No,No,3.0,BHK,Yes,Yes,13.34222,77.10167,97.0,0.06858999998770329,32.333333333333336,471.400107,1
Dealer,No,No,3.0,BHK,Yes,Yes,28.406388,77.342588,60.0,0.031769999992168695,20.0,629.524709,0
Dealer,No,Yes,3.0,BHK,Yes,Yes,26.900926,75.775927,51.2,0.032240000000503755,17.066666666666666,529.36311,0
Dealer,No,No,4.0,BHK,Yes,Yes,23.19046,77.473795,75.0,0.029697997823055586,18.75,631.355693125,4
Dealer,Yes,Yes,2.0,BHK,No,Yes,18.669919,73.853723,38.8,0.0442700000003229,19.4,438.22001355,2
Owner,No,No,3.0,BHK,Yes,Yes,12.9376465,80.1311095,90.0,0.075,30.0,400.0,1
Owner,No,No,2.0,BHK,Yes,Yes,12.972166,80.24878000000001,35.0,0.05433999999628004,17.5,322.0463747,1
Owner,No,No,2.0,BHK,Yes,Yes,13.09,80.27,27.0,0.03733999999812471,13.5,361.54258169999997,1
Dealer,No,No,2.0,BHK,Yes,Yes,19.957301,73.839897,80.0,0.069200000009688,40.0,578.034682,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,19.249861,72.96386600000001,82.0,0.09297999999905204,41.0,440.95504410000007,2
Dealer,No,No,2.0,BHK,Yes,Yes,24.69028,78.41889,88.0,0.0977700000004644,44.0,450.0357983,4
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.627,73.7829,97.0,0.06735999999855558,48.5,720.0118765,2
Owner,No,No,2.0,BHK,Yes,Yes,20.5967,72.8987,39.6,0.030000000000000002,19.8,660.0,2
Owner,No,No,4.5,BHK,Yes,Yes,31.32556,75.57916999999999,45.0,0.017818798693833352,10.0,561.2050605555555,0
Owner,No,No,2.0,BHK,Yes,Yes,19.062322,72.88075400000001,70.0,0.05430000001287685,35.0,644.567219,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.5993,73.7625,58.2,0.06396000000152977,29.1,454.9718574,2
Owner,Yes,No,2.0,BHK,No,Yes,17.815234,83.35818,60.0,0.046699999995485665,30.0,642.398287,3
Dealer,Yes,No,3.0,BHK,No,Yes,23.352324,84.09013437499999,62.6,0.046000000007348246,20.866666666666667,453.6231883333333,3
Dealer,No,No,3.0,BHK,Yes,Yes,22.54111,84.09013437499999,31.0,0.028180000008217652,10.333333333333334,366.690324,3
Owner,No,No,1.0,BHK,Yes,Yes,12.96991,77.59796,193.0,0.193,193.0,1000.0,1
Dealer,No,No,2.0,BHK,Yes,Yes,23.185601,77.43543299999999,18.0,0.02,9.0,450.0,4
Owner,No,No,1.0,BHK,Yes,Yes,28.6496,77.402621,22.0,0.04,22.0,550.0,0
Dealer,No,Yes,4.0,BHK,Yes,Yes,12.9847,77.5491,193.0,0.07642284773132971,48.25,631.355693125,1
Owner,No,No,2.0,BHK,Yes,Yes,12.9828,80.1264,28.6,0.03645999999992861,14.3,392.2106418,1
Dealer,No,No,3.0,BHK,Yes,Yes,19.218498,72.992114,193.0,0.09283300000009284,64.33333333333333,693.000693,2
Owner,No,No,3.0,BHK,Yes,Yes,12.90015,80.22791,95.0,0.04935000000719471,31.666666666666668,641.6751096666667,1
Dealer,No,No,3.0,BHK,Yes,Yes,28.577673,77.389781,86.1,0.047999999999999994,28.7,597.9166666666666,0
Dealer,No,No,2.0,BHK,Yes,Yes,12.960634,77.523237,45.0,0.045,22.5,500.0,1
Dealer,Yes,No,2.0,BHK,No,Yes,17.829244,83.334838,36.0,0.03428000000559907,18.0,525.0875145,3
Owner,No,No,2.0,BHK,Yes,Yes,28.686091,77.334644,30.5,0.032969999998568776,15.25,462.5417046,0
Dealer,No,No,3.0,BHK,Yes,Yes,28.403138,77.070052,193.0,0.07642284773132971,64.33333333333333,841.8075908333334,0
Dealer,No,No,1.0,BHK,Yes,Yes,22.54111,84.09013437499999,22.0,0.055,22.0,400.0,3
Dealer,No,No,3.0,BHK,Yes,Yes,13.055985,77.622157,98.0,0.0548799999912192,32.666666666666664,595.2380953333333,1
Dealer,No,No,2.0,BHK,Yes,Yes,28.708257,77.33883399999999,20.0,0.0210500000010104,10.0,475.0593824,0
Owner,No,No,3.0,BHK,Yes,Yes,21.0,77.0,90.0,0.05430999999185953,30.0,552.3844596666667,4
Owner,No,No,4.0,BHK,Yes,Yes,28.65998,77.37027900000001,120.0,0.0714299999860533,30.0,419.99160025,0
Dealer,No,No,3.0,BHK,Yes,Yes,19.083336,72.83666,193.0,0.1544,64.33333333333333,416.6666666666667,2
Dealer,Yes,No,3.0,BHK,No,Yes,20.26444,84.09013437499999,56.0,0.03782999999861515,18.666666666666668,493.435545,3
Owner,No,No,3.0,BHK,Yes,Yes,12.976741,77.674509,87.0,0.0663699999885874,29.0,436.9444026666667,1
Dealer,Yes,No,2.0,BHK,No,Yes,12.96991,77.59796,100.0,0.07638000002317369,50.0,654.6216285,1
Owner,No,Yes,3.0,BHK,Yes,Yes,28.5041,77.381557,80.0,0.09407999999495731,26.666666666666668,283.4467120333333,0
Owner,No,No,3.0,BHK,Yes,Yes,12.91,77.64,70.0,0.049120000007746925,23.333333333333332,475.02714433333335,1
Owner,Yes,No,3.0,BHK,No,Yes,17.815234,83.35818,50.0,0.03846000000236914,16.666666666666668,433.3506673333333,3
Dealer,No,Yes,2.0,BHK,Yes,Yes,26.900926,75.775927,32.0,0.0315200000122928,16.0,507.614213,0
Dealer,Yes,Yes,2.0,BHK,No,Yes,18.5438,73.9438,57.6,0.05814000000019986,28.8,495.35603715,2
Owner,No,No,3.0,BHK,Yes,Yes,28.427662,77.339119,49.0,0.034090000005795304,16.333333333333332,479.12388766666663,0
Dealer,No,No,3.0,BHK,Yes,Yes,22.5922,84.09013437499999,85.0,0.04346999999086107,28.333333333333332,651.790507,3
Dealer,No,No,3.0,BHK,Yes,Yes,22.636865,84.09013437499999,63.0,0.052069999995379826,21.0,403.30324566666667,3
Dealer,Yes,No,2.0,BHK,No,No,22.581132,84.09013437499999,22.2,0.03,11.1,370.0,3
Dealer,No,No,2.0,BHK,Yes,Yes,18.52361,73.84778,68.0,0.06477000002493645,34.0,524.934383,2
Dealer,No,Yes,2.0,BHK,Yes,Yes,18.490075,73.968862,59.0,0.049569999994034795,29.5,595.118015,2
Owner,No,No,3.0,BHK,Yes,Yes,11.0,76.96667,90.0,0.0514200000083986,30.0,583.4305716666667,1
Owner,No,No,2.0,BHK,Yes,Yes,21.178771,72.810985,42.0,0.035,21.0,600.0,2
Owner,No,No,3.0,BHK,Yes,Yes,22.43917,84.09013437499999,45.0,0.03858999998687082,15.0,388.7017363333334,3
Dealer,No,Yes,4.0,BHK,Yes,Yes,28.560719,77.386208,110.0,0.043557063473814855,27.5,631.355693125,0
Dealer,Yes,Yes,2.0,BHK,No,No,28.429614,77.481711,67.9,0.09141999999400588,33.95,371.3629403,0
Dealer,No,No,3.0,BHK,Yes,Yes,30.692243,76.750614,130.0,0.09629000000018517,43.333333333333336,450.029425,0
Owner,No,No,3.0,BHK,Yes,Yes,28.19491,76.826552,35.0,0.028450000000040644,11.666666666666666,410.07615699999997,0
Dealer,No,No,2.0,BHK,Yes,Yes,18.52361,73.84778,65.0,0.05909000001811791,32.5,550.0084615,2
Owner,No,Yes,3.0,BHK,Yes,Yes,30.662283,76.822397,70.0,0.03575000000076607,23.333333333333332,652.6806526666667,0
Dealer,No,No,3.0,BHK,Yes,Yes,30.662283,76.822397,58.0,0.031519999997304496,19.333333333333332,613.3671743333333,0
